Country,State,Year,Gender,Category,"Gross Enrolment Ratio (Ger) In Higher Education (UOM:Ratio), Scaling Factor:1"
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,17.7
India,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,14.4
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Male,All Categories,35.8
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Female,All Categories,29
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Total,All Categories,32.4
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,31.5
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,26.4
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,28.9
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,30.4
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,22.9
India,Andhra Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,26.4
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Male,All Categories,29.9
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Female,All Categories,29.5
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Total,All Categories,29.7
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,32.2
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,32.5
India,Arunachal Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,32.3
India,Assam,"Financial Year (Apr - Mar), 2018",Male,All Categories,19.1
India,Assam,"Financial Year (Apr - Mar), 2018",Female,All Categories,18.3
India,Assam,"Financial Year (Apr - Mar), 2018",Total,All Categories,18.7
India,Assam,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,21.2
India,Assam,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,20
India,Assam,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,20.6
India,Assam,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,25.6
India,Assam,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,23.1
India,Assam,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,24.3
India,Bihar,"Financial Year (Apr - Mar), 2018",Male,All Categories,15.1
India,Bihar,"Financial Year (Apr - Mar), 2018",Female,All Categories,12
India,Bihar,"Financial Year (Apr - Mar), 2018",Total,All Categories,13.6
India,Bihar,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,12.7
India,Bihar,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,7.4
India,Bihar,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,10
India,Bihar,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,21.9
India,Bihar,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,14.7
India,Bihar,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,18.3
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Male,All Categories,41.6
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Female,All Categories,63.9
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Total,All Categories,50.6
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,30.6
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,35.6
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,32.7
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,
India,Chandigarh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Male,All Categories,18.1
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Female,All Categories,19.2
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Total,All Categories,18.6
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,18.1
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,18.6
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,18.3
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,10.4
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,12.2
India,Chhattisgarh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,11.3
India,Delhi,"Financial Year (Apr - Mar), 2018",Male,All Categories,43.2
India,Delhi,"Financial Year (Apr - Mar), 2018",Female,All Categories,50
India,Delhi,"Financial Year (Apr - Mar), 2018",Total,All Categories,46.3
India,Delhi,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,31.8
India,Delhi,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,36.3
India,Delhi,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,33.9
India,Delhi,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,
India,Delhi,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,
India,Delhi,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,
India,Goa,"Financial Year (Apr - Mar), 2018",Male,All Categories,26.4
India,Goa,"Financial Year (Apr - Mar), 2018",Female,All Categories,35
India,Goa,"Financial Year (Apr - Mar), 2018",Total,All Categories,30.1
India,Goa,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,29.3
India,Goa,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,31.1
India,Goa,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,30.1
India,Goa,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,21.6
India,Goa,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,31.8
India,Goa,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,26.4
India,Gujarat,"Financial Year (Apr - Mar), 2018",Male,All Categories,22
India,Gujarat,"Financial Year (Apr - Mar), 2018",Female,All Categories,18.7
India,Gujarat,"Financial Year (Apr - Mar), 2018",Total,All Categories,20.4
India,Gujarat,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,28.8
India,Gujarat,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,24.9
India,Gujarat,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,26.9
India,Gujarat,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,15
India,Gujarat,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,14.8
India,Gujarat,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,14.9
India,Haryana,"Financial Year (Apr - Mar), 2018",Male,All Categories,26.5
India,Haryana,"Financial Year (Apr - Mar), 2018",Female,All Categories,32.4
India,Haryana,"Financial Year (Apr - Mar), 2018",Total,All Categories,29.2
India,Haryana,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,18.3
India,Haryana,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,22
India,Haryana,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,20
India,Haryana,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,
India,Haryana,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,
India,Haryana,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Male,All Categories,34.7
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Female,All Categories,44.9
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Total,All Categories,39.6
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,25.6
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,33.3
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,29.4
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,35.7
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,43.7
India,Himachal Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,39.7
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Male,All Categories,29.6
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Female,All Categories,32.2
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Total,All Categories,30.9
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,18.5
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,23.8
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,21
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,18
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,17.2
India,Jammu And Kashmir,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,17.6
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Male,All Categories,19.5
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Female,All Categories,18.7
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Total,All Categories,19.1
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,17
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,14.8
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,15.9
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,13.4
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,14
India,Jharkhand,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,13.7
India,Karnataka,"Financial Year (Apr - Mar), 2018",Male,All Categories,28.2
India,Karnataka,"Financial Year (Apr - Mar), 2018",Female,All Categories,29.4
India,Karnataka,"Financial Year (Apr - Mar), 2018",Total,All Categories,28.8
India,Karnataka,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,21.2
India,Karnataka,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,20.9
India,Karnataka,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,21
India,Karnataka,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,19
India,Karnataka,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,19
India,Karnataka,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,19
India,Kerala,"Financial Year (Apr - Mar), 2018",Male,All Categories,30.8
India,Kerala,"Financial Year (Apr - Mar), 2018",Female,All Categories,43.2
India,Kerala,"Financial Year (Apr - Mar), 2018",Total,All Categories,37
India,Kerala,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,18.2
India,Kerala,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,33.7
India,Kerala,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,25.9
India,Kerala,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,18.9
India,Kerala,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,27.1
India,Kerala,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,23.1
India,Ladakh,"Financial Year (Apr - Mar), 2018",Male,All Categories,29.6
India,Ladakh,"Financial Year (Apr - Mar), 2018",Female,All Categories,32.2
India,Ladakh,"Financial Year (Apr - Mar), 2018",Total,All Categories,30.9
India,Ladakh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,18.5
India,Ladakh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,23.8
India,Ladakh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,21
India,Ladakh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,18
India,Ladakh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,17.2
India,Ladakh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,17.6
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Male,All Categories,3.4
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Female,All Categories,11.6
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Total,All Categories,7.4
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,1.9
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,6.9
India,Lakshadweep,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,4.5
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Male,All Categories,21.8
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Female,All Categories,21.2
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Total,All Categories,21.5
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,20
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,19.4
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,19.7
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,11.7
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,11
India,Madhya Pradesh,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,11.4
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Male,All Categories,33.5
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Female,All Categories,30.3
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Total,All Categories,32
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,31.9
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,30.4
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,31.2
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,17.4
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,13
India,Maharashtra,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,15.2
India,Manipur,"Financial Year (Apr - Mar), 2018",Male,All Categories,33.6
India,Manipur,"Financial Year (Apr - Mar), 2018",Female,All Categories,33.8
India,Manipur,"Financial Year (Apr - Mar), 2018",Total,All Categories,33.7
India,Manipur,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,68.6
India,Manipur,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,61.3
India,Manipur,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,64.9
India,Manipur,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,24.1
India,Manipur,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,23
India,Manipur,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,23.5
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Male,All Categories,23.8
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Female,All Categories,27.7
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Total,All Categories,25.8
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,81.3
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,211.4
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,142.7
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,21.1
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,25.7
India,Meghalaya,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,23.5
India,Mizoram,"Financial Year (Apr - Mar), 2018",Male,All Categories,26.5
India,Mizoram,"Financial Year (Apr - Mar), 2018",Female,All Categories,24.8
India,Mizoram,"Financial Year (Apr - Mar), 2018",Total,All Categories,25.7
India,Mizoram,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,134.9
India,Mizoram,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,128.3
India,Mizoram,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,132.5
India,Mizoram,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,26.8
India,Mizoram,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,25
India,Mizoram,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,25.9
India,Nagaland,"Financial Year (Apr - Mar), 2018",Male,All Categories,17.8
India,Nagaland,"Financial Year (Apr - Mar), 2018",Female,All Categories,19.7
India,Nagaland,"Financial Year (Apr - Mar), 2018",Total,All Categories,18.7
India,Nagaland,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,
India,Nagaland,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,17.7
India,Nagaland,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,20.2
India,Nagaland,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,19
India,Odisha,"Financial Year (Apr - Mar), 2018",Male,All Categories,24.2
India,Odisha,"Financial Year (Apr - Mar), 2018",Female,All Categories,20
India,Odisha,"Financial Year (Apr - Mar), 2018",Total,All Categories,22.1
India,Odisha,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,22.8
India,Odisha,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,17.3
India,Odisha,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,20
India,Odisha,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,14.4
India,Odisha,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,11.3
India,Odisha,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,12.8
India,Puducherry,"Financial Year (Apr - Mar), 2018",Male,All Categories,41.7
India,Puducherry,"Financial Year (Apr - Mar), 2018",Female,All Categories,51.6
India,Puducherry,"Financial Year (Apr - Mar), 2018",Total,All Categories,46.4
India,Puducherry,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,32.5
India,Puducherry,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,38
India,Puducherry,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,35.1
India,Puducherry,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,
India,Puducherry,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,
India,Puducherry,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2018",Male,All Categories,25.5
India,Punjab,"Financial Year (Apr - Mar), 2018",Female,All Categories,34.3
India,Punjab,"Financial Year (Apr - Mar), 2018",Total,All Categories,29.5
India,Punjab,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,17.8
India,Punjab,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,25.2
India,Punjab,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,21.1
India,Punjab,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,
India,Punjab,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Male,All Categories,23.1
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Female,All Categories,23
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Total,All Categories,23
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,20.6
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,19.2
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,20
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,22.1
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,20.4
India,Rajasthan,"Financial Year (Apr - Mar), 2018",Total,Scheduled Tribe,21.3
India,Sikkim,"Financial Year (Apr - Mar), 2018",Male,All Categories,54
India,Sikkim,"Financial Year (Apr - Mar), 2018",Female,All Categories,53.9
India,Sikkim,"Financial Year (Apr - Mar), 2018",Total,All Categories,53.9
India,Sikkim,"Financial Year (Apr - Mar), 2018",Male,Scheduled Caste,40.7
India,Sikkim,"Financial Year (Apr - Mar), 2018",Female,Scheduled Caste,32.6
India,Sikkim,"Financial Year (Apr - Mar), 2018",Total,Scheduled Caste,36.5
India,Sikkim,"Financial Year (Apr - Mar), 2018",Male,Scheduled Tribe,27.3
India,Sikkim,"Financial Year (Apr - Mar), 2018",Female,Scheduled Tribe,41.3
